PLANT_CODE,BATCH_NO,SIMULATED_HEAT_NO,HR_GRADE,QUALITY_LEVEL,VENDOR_GRADE,BATCH_THICK,BATCH_WIDTH,BATCH_WEIGHT,SENT_DATE,SUPPLIER_TC_NO,CHEM_TREATMENT,SURFACE,REMARK,CARBON_PCT,CARBON_EQ,MANGANESE_PCT,PHOSPHORUS_PCT,SULPHUR_PCT,SILICON_PCT,ALUMINIUM_PCT,NITROGEN_PCT,NITROGEN_PPM,BORON_PCT,COPPER_PCT,CHROMIUM_PCT,NICKEL_PCT,TIN_PCT,YMPA,TMPA,EL_PCT,HARDNESS,UTS,YS,INNER_DIA,OUTER_DIA,READ_FLAG
2000,26HW0224R0,27482083,CR3,PRIME,CR3,3.6,1235,21.22,11-08-26,1,NA,NA,Remarks,0.044,0.077,0.19,0.01,0.005,0.024,0.032,0,50,0.03,0.003,0.008,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0225R0,43975853,CR3,PRIME,CR3,2.8,1235,20.91,11-08-26,1,NA,NA,Remarks,0.042,0.074,0.18,0.014,0.004,0.029,0.038,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0226R0,95448964,CR3,PRIME,CR3,2.2,1230,20.98,11-08-26,1,NA,NA,Remarks,0.042,0.074,0.18,0.014,0.004,0.029,0.038,0,40,0.03,0.005,0.008,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0227R0,15762145,CR3,PRIME,CR3,3.2,1235,21.11,11-08-26,1,NA,NA,Remarks,0.05,0.077,0.15,0.02,0.005,0.028,0.03,0,50,0.03,0.004,0.008,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0228R0,27004397,CR3,PRIME,CR3,2.5,1230,20.92,11-08-26,1,NA,NA,Remarks,0.045,0.079,0.19,0.014,0.004,0.021,0.038,0,50,0.03,0.006,0.009,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0229R0,43744641,CR3,PRIME,CR3,2,1235,20.95,11-08-26,1,NA,NA,Remarks,0.04,0.073,0.19,0.016,0.004,0.024,0.037,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0230R0,41216893,CR3,PRIME,CR3,2.5,1230,20.94,11-08-26,1,NA,NA,Remarks,0.045,0.08,0.2,0.01,0.003,0.023,0.034,0,50,0.03,0.005,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0231R0,50860024,CR3,PRIME,CR3,2,1235,21.03,11-08-26,1,NA,NA,Remarks,0.042,0.073,0.18,0.014,0.004,0.024,0.028,0,50,0.03,0.005,0.01,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0232R0,80268283,CR3,PRIME,CR3,2.5,1230,21.16,11-08-26,1,NA,NA,Remarks,0.044,0.077,0.19,0.016,0.005,0.023,0.037,0,50,0.03,0.005,0.006,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0233R0,37707159,CR3,PRIME,CR3,2.2,1230,20.89,11-08-26,1,NA,NA,Remarks,0.044,0.078,0.19,0.017,0.004,0.021,0.043,0,50,0.03,0.005,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0234R0,81278458,CR3,PRIME,CR3,2.5,1230,20.9,11-08-26,1,NA,NA,Remarks,0.04,0.07,0.17,0.015,0.005,0.022,0.037,0,50,0.03,0.006,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0235R0,56781123,CR3,PRIME,CR3,2,1235,21.03,11-08-26,1,NA,NA,Remarks,0.045,0.081,0.2,0.021,0.003,0.024,0.033,0,50,0.03,0.005,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0236R0,99854016,CR3,PRIME,CR3,2,1235,21.02,11-08-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.045,0.081,0.2,0.021,0.003,0.023,0.033,0,50,0.03,0.004,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0237R0,56337306,CR3,PRIME,CR3,2.2,1230,20.88,11-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.021,0.004,0.024,0.036,0,50,0.03,0.005,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0239R0,16450913,CR3,PRIME,CR3,2.2,1230,20.95,11-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.021,0.004,0.024,0.036,0,50,0.03,0.004,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0240R0,93089067,CR3,PRIME,CR3,3.2,1235,20.9,11-08-26,1,NA,NA,Remarks,0.043,0.075,0.18,0.013,0.003,0.026,0.031,0,50,0.03,0.003,0.008,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0241R0,34488732,CR3,PRIME,CR3,2.5,1230,20.94,12-08-26,1,NA,NA,Remarks,0.04,0.072,0.2,0.016,0.004,0.022,0.034,0,50,0.03,0.007,0.013,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0242R0,24945075,CR3,PRIME,CR3,2.8,1235,20.94,12-08-26,1,NA,NA,Remarks,0.042,0.072,0.18,0.018,0.003,0.03,0.032,0,50,0.03,0.006,0.013,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0243R0,27047481,CR3,PRIME,CR3,2.2,1230,20.97,12-08-26,1,NA,NA,Remarks,0.046,0.072,0.18,0.021,0.004,0.024,0.036,0,50,0.03,0.005,0.012,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0244R0,51036228,CR3,PRIME,CR3,2.2,1230,20.95,12-08-26,1,NA,NA,Remarks,0.04,0.07,0.17,0.016,0.005,0.023,0.037,0,50,0.03,0.007,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0245R0,34795778,CR3,PRIME,CR3,2.5,1230,20.88,12-08-26,1,NA,NA,Remarks,0.04,0.07,0.17,0.015,0.005,0.022,0.037,0,50,0.03,0.005,0.016,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0246R0,15263233,CR3,PRIME,CR3,2.5,1230,20.88,12-08-26,1,NA,NA,Remarks,0.045,0.072,0.19,0.015,0.004,0.021,0.038,0,50,0.03,0.006,0.015,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0247R0,33702732,CR3,PRIME,CR3,2.5,1230,20.98,12-08-26,1,NA,NA,Remarks,0.045,0.071,0.2,0.01,0.003,0.023,0.034,0,50,0.03,0.006,0.013,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0248R0,80030064,CR3,PRIME,CR3,2,1235,20.94,12-08-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.04,0.072,0.19,0.016,0.004,0.024,0.037,0,50,0.03,0.004,0.016,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0249R0,10755065,CR3,PRIME,CR3,2,1235,21.16,12-08-26,1,NA,NA,DUPLICATE BATCH NO UPDATING,0.046,0.071,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.005,0.014,0.008,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0250R0,23024426,CR3,PRIME,CR3,2,1235,21.03,12-08-26,1,NA,NA,Remarks,0.045,0.071,0.2,0.021,0.003,0.023,0.033,0,50,0.03,0.006,0.016,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0251R0,53079591,CR3,PRIME,CR3,3.6,1235,20.87,12-08-26,1,NA,NA,Remarks,0.043,0.071,0.18,0.013,0.003,0.026,0.031,0,50,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0252R0,84063131,CR3,PRIME,CR3,2.8,1235,20.93,12-08-26,1,NA,NA,Remarks,0.04,0.072,0.2,0.016,0.004,0.022,0.034,0,50,0.03,0.007,0.013,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0253R0,76516623,CR3,PRIME,CR3,2,1235,21.04,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0254R0,79714055,CR3,PRIME,CR3,2,1235,21,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0255R0,30159511,CR3,PRIME,CR3,2.5,1230,20.89,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0256R0,67192768,CR3,PRIME,CR3,2.5,1230,20.98,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0257R0,32521967,CR3,PRIME,CR3,2.2,1230,21.22,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0258R0,96699095,CR3,PRIME,CR3,2.5,1230,20.91,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0259R0,38623452,CR3,PRIME,CR3,2.2,1230,20.92,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0260R0,71649572,CR3,PRIME,CR3,2.5,1230,20.86,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0261R0,42946559,CR3,PRIME,CR3,2.5,1230,20.93,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0262R0,59912518,CR3,PRIME,CR3,2.2,1230,20.97,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0263R0,40657375,CR3,PRIME,CR3,2.2,1230,20.98,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0264R0,59485148,CR3,PRIME,CR3,3.6,1235,20.99,12-08-26,1,NA,NA,Remarks,0.029,0.078,0.17,0.016,0.007,0.007,0.037,0,25,0.03,0.003,0.007,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0265R0,80025914,CR3,PRIME,CR3,2,1235,21,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.007,0.012,0.009,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0266R0,67310088,CR3,PRIME,CR3,2,1235,20.92,12-08-26,1,NA,NA,Remarks,0.027,0.079,0.18,0.015,0.006,0.005,0.035,0,23,0.03,0.003,0.009,0.001,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0267R0,96174697,CR3,PRIME,CR3,2,1235,21.04,12-08-26,1,NA,NA,Remarks,0.042,0.078,0.175,0.012,0.005,0.021,0.036,0,50,0.03,0.005,0.006,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0268R0,53839982,CR3,PRIME,CR3,2.2,1230,20.94,12-08-26,1,NA,NA,Remarks,0.042,0.078,0.18,0.011,0.005,0.024,0.035,0,50,0.03,0.005,0.008,0.006,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0269R0,43096775,CR3,PRIME,CR3,3.2,1235,20.94,12-08-26,1,NA,NA,Remarks,0.04,0.078,0.19,0.012,0.004,0.024,0.035,0,50,0.03,0.006,0.011,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0270R0,35279314,CR3,PRIME,CR3,2.5,1230,20.97,12-08-26,1,NA,NA,Remarks,0.038,0.081,0.21,0.02,0.005,0.024,0.038,0,50,0.03,0.006,0.008,0.004,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0271R0,79119750,CR3,PRIME,CR3,2,1235,20.95,12-08-26,1,NA,NA,Remarks,0.042,0.078,0.19,0.012,0.005,0.024,0.035,0,50,0.03,0.004,0.009,0.005,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0272R0,73268747,CR3,PRIME,CR3,2.2,1230,21.24,12-08-26,1,NA,NA,Remarks,0.044,0.077,0.19,0.01,0.005,0.024,0.032,0,50,0.03,0.004,0.006,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0273R0,85352737,CR3,PRIME,CR3,2,1235,21.2,12-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.008,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0274R0,64198346,CR3,PRIME,CR3,2,1235,21.02,12-08-26,1,NA,NA,Remarks,0.042,0.073,0.18,0.014,0.004,0.024,0.028,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0275R0,72704935,CR3,PRIME,CR3,2,1235,20.96,12-08-26,1,NA,NA,Remarks,0.037,0.071,0.19,0.012,0.003,0.02,0.037,0,50,0.03,0.005,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0276R0,47727856,CR3,PRIME,CR3,3.2,1235,21.03,12-08-26,1,NA,NA,Remarks,0.043,0.079,0.2,0.012,0.005,0.022,0.039,0,50,0.03,0.003,0.009,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0277R0,82652613,CR3,PRIME,CR3,2,1235,21.01,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0278R0,17779990,CR3,PRIME,CR3,3.6,1235,20.99,13-08-26,1,NA,NA,Remarks,0.042,0.074,0.18,0.018,0.003,0.03,0.032,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0279R0,86126213,CR3,PRIME,CR3,2.5,1230,20.84,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0280R0,41834996,CR3,PRIME,CR3,2.5,1230,20.94,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0281R0,21932171,CR3,PRIME,CR3,2,1235,20.93,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0282R0,16049685,CR3,PRIME,CR3,2.2,1230,20.94,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0283R0,15421091,CR3,PRIME,CR3,2.2,1230,20.99,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0284R0,28508915,CR3,PRIME,CR3,2.2,1230,20.96,13-08-26,1,NA,NA,Remarks,0.046,0.078,0.18,0.016,0.005,0.02,0.03,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0285R0,64672285,CR3,PRIME,CR3,2.2,1230,20.97,13-08-26,1,NA,NA,Remarks,0.044,0.078,0.19,0.017,0.004,0.021,0.043,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0286R0,55787872,CR3,PRIME,CR3,2.2,1230,20.97,13-08-26,1,NA,NA,Remarks,0.039,0.071,0.18,0.018,0.004,0.028,0.04,0,50,0.03,0.003,0.007,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0287R0,63228491,CR3,PRIME,CR3,2,1235,20.94,13-08-26,1,NA,NA,Remarks,0.04,0.073,0.19,0.016,0.004,0.024,0.037,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0456R0,21492306,CR3,PRIME,CR3,2,1235,21.01,17-08-26,1,NA,NA,Remarks,0.043,0.08,0.21,0.015,0.005,0.02,0.045,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0457R0,64643350,CR3,PRIME,CR3,2,1235,21,17-08-26,1,NA,NA,Remarks,0.043,0.08,0.21,0.015,0.005,0.02,0.045,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0458R0,45568473,CR3,PRIME,CR3,2.2,1230,20.89,17-08-26,1,NA,NA,Remarks,0.042,0.076,0.19,0.012,0.003,0.018,0.035,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0459R0,45242379,CR3,PRIME,CR3,2,1235,21,17-08-26,1,NA,NA,Remarks,0.042,0.08,0.22,0.013,0.004,0.015,0.044,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0460R0,98186092,CR3,PRIME,CR3,2.5,1230,20.92,17-08-26,1,NA,NA,Remarks,0.047,0.081,0.19,0.014,0.004,0.021,0.034,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0461R0,67016625,CR3,PRIME,CR3,2,1235,21.04,17-08-26,1,NA,NA,Remarks,0.044,0.076,0.18,0.017,0.004,0.02,0.03,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0462R0,12997074,CR3,PRIME,CR3,2,1235,21.09,17-08-26,1,NA,NA,Remarks,0.041,0.076,0.2,0.02,0.004,0.019,0.038,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0463R0,38450533,CR3,PRIME,CR3,2,1235,21.01,17-08-26,1,NA,NA,Remarks,0.043,0.078,0.2,0.012,0.004,0.017,0.036,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0464R0,59784054,CR3,PRIME,CR3,2,1235,21.04,17-08-26,1,NA,NA,Remarks,0.043,0.078,0.2,0.003,0.004,0.017,0.036,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0465R0,39905659,CR3,PRIME,CR3,2.5,1230,20.9,17-08-26,1,NA,NA,Remarks,0.044,0.079,0.2,0.019,0.002,0.021,0.031,0,50,0.03,0.003,0.006,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0466R0,37334216,CR3,PRIME,CR3,2.5,1230,20.9,17-08-26,1,NA,NA,Remarks,0.045,0.076,0.17,0.022,0.004,0.019,0.03,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0467R0,62027992,CR3,PRIME,CR3,2.2,1230,20.87,17-08-26,1,NA,NA,Remarks,0.047,0.081,0.19,0.014,0.004,0.021,0.034,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0468R0,48104116,CR3,PRIME,CR3,2.2,1230,20.93,17-08-26,1,NA,NA,Remarks,0.04,0.072,0.18,0.018,0.004,0.024,0.029,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0469R0,50995231,CR3,PRIME,CR3,2,1235,20.89,17-08-26,1,NA,NA,Remarks,0.042,0.08,0.22,0.013,0.004,0.015,0.044,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0470R0,46400527,CR3,PRIME,CR3,2.2,1230,20.92,17-08-26,1,NA,NA,Remarks,0.042,0.076,0.19,0.012,0.003,0.018,0.035,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0471R0,99267718,CR3,PRIME,CR3,2,1235,21.04,17-08-26,1,NA,NA,Remarks,0.043,0.072,0.2,0.012,0.004,0.017,0.036,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0472R0,40400228,CR3,PRIME,CR3,2,1235,21.02,17-08-26,1,NA,NA,Remarks,0.044,0.072,0.18,0.017,0.004,0.02,0.03,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0473R0,12245194,CR3,PRIME,CR3,2.5,1230,21,17-08-26,1,NA,NA,Remarks,0.043,0.078,0.2,0.01,0.004,0.023,0.031,0,40,0.03,0.003,0.006,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0474R0,35866725,CR3,PRIME,CR3,2.5,1230,20.92,17-08-26,1,NA,NA,Remarks,0.04,0.072,0.18,0.018,0.004,0.024,0.029,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0475R0,60805922,CR3,PRIME,CR3,2.5,1230,20.88,17-08-26,1,NA,NA,Remarks,0.042,0.078,0.2,0.025,0.002,0.031,0.019,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0476R0,81339363,CR3,PRIME,CR3,2.2,1230,21.02,17-08-26,1,NA,NA,Remarks,0.041,0.077,0.2,0.015,0.003,0.022,0.039,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0477R0,33588363,CR3,PRIME,CR3,2.5,1230,21,17-08-26,1,NA,NA,Remarks,0.043,0.078,0.2,0.01,0.004,0.023,0.031,0,40,0.03,0.003,0.006,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0478R0,74548256,CR3,PRIME,CR3,2.5,1230,20.96,17-08-26,1,NA,NA,Remarks,0.047,0.081,0.19,0.014,0.004,0.021,0.034,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0479R0,94204953,CR3,PRIME,CR3,2.2,1230,20.96,17-08-26,1,NA,NA,Remarks,0.043,0.08,0.21,0.015,0.005,0.02,0.045,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0480R0,93840209,CR3,PRIME,CR3,2.2,1230,20.88,17-08-26,1,NA,NA,Remarks,0.038,0.077,0.22,0.011,0.004,0.022,0.037,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0481R0,45355640,CR3,PRIME,CR3,2.2,1230,20.91,17-08-26,1,NA,NA,Remarks,0.042,0.076,0.19,0.012,0.003,0.018,0.035,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0482R0,13321006,CR3,PRIME,CR3,2.2,1230,20.98,17-08-26,1,NA,NA,Remarks,0.042,0.08,0.22,0.013,0.004,0.015,0.044,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0483R0,51868302,CR3,PRIME,CR3,2.2,1230,20.84,17-08-26,1,NA,NA,Remarks,0.04,0.072,0.18,0.018,0.004,0.024,0.029,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0484R0,35331556,CR3,PRIME,CR3,3.2,1235,20.93,17-08-26,1,NA,NA,Remarks,0.042,0.078,0.2,0.025,0.002,0.031,0.019,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0485R0,31095816,CR3,PRIME,CR3,3.6,1235,20.97,17-08-26,1,NA,NA,Remarks,0.038,0.077,0.22,0.011,0.004,0.022,0.037,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0486R0,47537042,CR3,PRIME,CR3,3.6,1235,20.8,17-08-26,1,NA,NA,Remarks,0.044,0.079,0.2,0.019,0.002,0.021,0.031,0,50,0.03,0.003,0.006,0.002,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0487R0,22324080,CR3,PRIME,CR3,2.2,1230,21.07,17-08-26,1,NA,NA,Remarks,0.041,0.076,0.2,0.02,0.004,0.019,0.038,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0488R0,39451189,CR3,PRIME,CR3,2.8,1235,20.97,17-08-26,1,NA,NA,Remarks,0.044,0.078,0.2,0.019,0.002,0.021,0.031,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0489R0,95049921,CR3,PRIME,CR3,2,1235,20.99,17-08-26,1,NA,NA,Remarks,0.043,0.08,0.21,0.015,0.005,0.02,0.045,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0490R0,95827213,CR3,PRIME,CR3,2,1235,21,17-08-26,1,NA,NA,Remarks,0.042,0.08,0.22,0.013,0.004,0.015,0.044,0,50,0.03,0.003,0.005,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0491R0,89546752,CR3,PRIME,CR3,2,1235,21.03,17-08-26,1,NA,NA,Remarks,0.044,0.076,0.18,0.017,0.004,0.02,0.03,0,40,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0492R0,98732876,CR3,PRIME,CR3,2.8,1235,20.95,17-08-26,1,NA,NA,Remarks,0.042,0.078,0.2,0.025,0.002,0.031,0.019,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0493R0,72140393,CR3,PRIME,CR3,2,1235,21.12,17-08-26,1,NA,NA,Remarks,0.041,0.077,0.2,0.015,0.003,0.022,0.039,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0494R0,78930019,CR3,PRIME,CR3,2,1235,20.94,17-08-26,1,NA,NA,Remarks,0.04,0.076,0.2,0.013,0.004,0.018,0.033,0,40,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0495R0,98965533,CR3,PRIME,CR3,2.8,1235,21.01,17-08-26,1,NA,NA,Remarks,0.045,0.076,0.17,0.022,0.004,0.019,0.03,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0497R0,21107260,CR3,PRIME,CR3,2.5,1230,21.12,17-08-26,1,NA,NA,Remarks,0.039,0.075,0.2,0.02,0.004,0.019,0.028,0,50,0.03,0.003,0.008,0.003,0.01,475,325,0.01,55,500,350,756,0,1
2000,26HW0498R0,15163651,CR3,PRIME,CR3,2,1235,20.99,17-08-26,1,NA,NA,Remarks,0.043,0.08,0.21,0.015,0.005,0.02,0.045,0,50,0.03,0.003,0.007,0.003,0.01,475,325,0.01,55,500,350,756,0,1
